,reviewId,content,label,Target_type
185,5ccbba3f-d254-4afa-a82b-5327a26b8a51,mantap luar biasa   selama menggunakan flip sudah hemat ratusan ribu hanya dari biaya transfer berbeda bank sengaja pakai aplikasi ini karena fiturnya yang keren ini   makin suka dengan flip liat saldo yg sudah dihemat selama ini   daftar yuk di flip biar bisa gratis transfer juga gunakan ref pcbm ada bonus koin flip ribu buat yang daftar dan transfer pakai flip,positif,1
186,4b7e5542-0219-42f9-8f5c-e3023ba74a68,dg ad ny pggunaan aplikasi flip ini biaya transfer antarbank ku benar hemat byk srta utk isi saldo e wallet jg sgt simple exclamationmark pkok ny sgt mmuaskan bgiku trus trang sya sendiri skrg sgt suka bget dg aplikasi ini ini adlh menurut pendapat pribadi ku pkok ny mantap exclamationmark exclamationmark tingkatkan terus exclamationmark exclamationmark,positif,1
187,20f533c7-f0c3-4af6-bdde-9b402541eccc,flip ko aneh skarang makin di update makin ga jelas jaringan internetnya ada tapi bilangnya koneksi intermet tidak dari kmaren ga bisa buka,negatif,0
188,70fabd5e-af18-4029-bc68-97c9c09656fe,sejauh ini flip masih yg terbaik buat saya cuma ada satu kendala saja baru ini saya login ulang lagi dan semua riwayat transaksi saya hilang dan harus verifikasi lagi padahal saya sudah melakukannya dulu dan banyak rekening pelanggan saya yg saya simpan hilang semua jadi tolong agar diperbaiki kendala tersebut karena itu penting untuk kelancaran aktifitas transfer saya,positif,1
189,2de497f1-0a8d-4089-baba-78542f99a070,bismillah insyaaallah flip sangat bermanfaat dan sangat membantu untuk kemudahan transaksi ada satu yang kurang bagi pengguna emak tolong kasih juga untuk pembayaran pdam terimakasih semoga ada perbaikan kedepannya,positif,1
190,c54f93f9-08ad-414c-8934-9d8af241d044,min mohon ditambah fitur utk bisa ubah nomor hp login via password verifikasi email masukkan pin berhasil eh ternyata harus otentikasi via kode otp wa sementara nomornya udah gak tau kemana mau d edit update gak bisa mohon diperbaiki terima kasih,negatif,0
191,8118ab00-8c8e-48d5-acba-f3936d71e71c,ini knp sih flip ko transaksi lemot banget gak bs buka aplikasinya,negatif,0
192,35dd3b77-cc11-4058-ad3a-ac6b6f348e45,bagaimana cara mengganti pilihan nomor kode otp jika nomor yg dulu di daftarkan sudah terblokir dari sistem hanya memiliki pilihan kirim menggunakan sms atau wa bagaimana dapat masuk flipnya mungkin baiknya ada pilihan email kode otp,negatif,0
193,6ae351ea-08d4-4157-868d-6322dca9e44b,gmn sih mencari rekening sama mencari nomor aja loading nya gak selesai selesai lemot bgt,negatif,0
194,57db47c5-990f-4572-9879-7b78f6d3a467,pertama kali memakai flip agak was was juga karena belum tau caranya ketika hendak transfer tidak bisa langsung otomatis mengirimkan bukti transfernya karena harus buka bsi mobile dulu pas balik lagi ke aplikasi flip untuk menggugah bukti atau mengkonfirmasi sudah dikirim ternyata sudah pindah ke halaman awal namun setelah cek email ternyata transaksi sudah berhasil dan uang sudah terkirim terima kasih flip sudah membantu menghemat biaya transfer antar bank,positif,1
195,3ccdf426-0f83-4dd0-bf89-49fce66fb269,saya mau top up dana melalui flip dari bca tidak kunjung diproses dengan alasan bank bca mengalami gangguan padahal saat saya buat transaksi di m banking tidak terjadi masalah sama sekali,negatif,0
196,8ac7580d-c5af-4563-ae60-7b5bbb2264e4,murah cepat dan mudah cuma satu ga ada fitur cetak struk karena pelanggan yg transfer pasti minta struk,positif,1
197,119f6d70-17c2-42db-b2f3-b11585cde3ce,flip yg sekarang beda kaya dlu penanganan gangguan nya lama terhambat proses transfer uangnya jam belum di proses transfer nya skrng dah mau jam belum di proses juga lasuuutttt,negatif,0
198,313ce45c-2192-4b43-9e26-1523fbe218df,uang saya ketahan lama ngeri sih kurang responsif kalo misal gangguan coba di batalkan aja transaksi jangan ditahan lama bahaya,negatif,0
199,fa398906-b9b7-4698-a815-6f15d4228860,aplikasinya sangat bermanfaat banget dan sanagat membantu jadi untuk transfer antar bank jadi lebih mudah tanpa mikirin biaya admin terimakasih flip semoga aplikasi semakin maju dan lancar tanpa gangguan tolong dong min fitur dari koin flip bisa dipakai untuk transfer bank dan fitur lain seperti pembayaran pdam bisa ditambahkan tolong min kalo bisa aplikasinya jangan berat banget kek sekarang mau buka app aja kadang lama banget dan kl emang lagi ada kendala server bank tolng diberitahu,positif,1
200,b2b16eb6-3650-426d-8943-3a1d4cfd9e62,sangat mudah menggunakan flip transfer k bank apapun gak kena biaya hanya saja knp sering d suruh masuk ulang mohon lebih d tingkatkan lagi kenyamanan konsumen terima kasih,positif,1
201,d795c2f4-3fbf-4888-8224-ee8f15a8f718,cuma sedikit saran aja buat papan pengetikan nomor rekening jumlah uang nya mending pake bawaan dari hp aja jangan pake papan ketik bikinan flip nya krn menurut saya kurang efektif hasil ketikan terkesan lebit lambat dibanding gerakan jari tangan mending diubah lagi papan ketik nya kaya flip sebelumnya papan ketik bawaan hp,positif,1
202,02967d4b-3259-451f-97b8-b0cb9eda8ad1,usul diberi fasilitas bisa kirim berbagi via wa dll dan print ke printer thermal via bluetooth serta sebelum kirim print bisa edit harga utk ambil keuntungan,positif,1
203,8da4816d-140b-4258-9c6a-fc4ea6c64dd4,saya ajukan refun dri jam malam smpai esoknya sekarang jam pagi knp tidak bisa di proses refun saya uang saya belum kembali bagai mana ini sudah chat cutomer sevic flip tpi lelet gk bisa membantu,negatif,0
204,669560a3-4f4c-4376-8179-29812cd4eae3,sejauh ini saya pakai flip sudah nyaman mudah digunakan tapi buat masukan untuk metode pengiriman transfernya adain donk pembayaran dari e wallet,positif,1
205,bc7f179c-57cd-432e-8770-09a513faec25,kenapa coba setiap pake vpn pasti muncul pop up maaf anda tidak terhubung ke internet padahal lancar aja internet saya pokoknya setiap pake vpn gabisa dipake buat tf meskipun vpn indonesia aneh tolong diperbaiki aplikasi nya,negatif,0
206,e59f8503-f6a2-4f09-8142-487d01527647,makin kesini flip mulai tidak solutif dan keluar dari falsafat keberadaan flip utk bisa tf dgn tanpa biaya yg selalu menjargonkan di layar depan anda anda telah hemat khususnya e wallet shopepay sebaiknya langsung tanpa lewat flip karena lewat flip nominal yg di tf akan berkurang rp ketika masuk di dompet shopepaynya dan baru sadar setlh sekian kli isi e wallet shopepay lewat flip nominal kecil sh rp tapi yg jelas keluar dari tujuan awal jargon nya,negatif,0
207,c2f385c9-dcc9-4913-aab3-5a0e95ebf319,pernah transfer uang lama banget bisa sampai jam tapi gak masuk masuk ternyata harus konfirmasi dulu lewat email jika ada kendala baru bisa di tindaklanjuti tapi gak papa itu pengalaman karena kedua kalinya ada kejadian serupa langsung di konfirmasi langsung di proses dan prosesnya lumayan cepet juga,positif,1
208,888d2675-2fc3-4072-a6fc-b10092f15fb4,padahal dulu enak pake aplikasi ini semenjak di upgrade malah ga bisa dengan catatan koneksi tidak stabil padahal aplikasi yg lain lancar aja mana awalnya udah bisa truz udah di tf ehhh malah koneksi ga stabil jadi ini bisa kembali apa ga uangnya questionmark,negatif,0
209,ae06ad5b-e167-44e5-ae57-38a7b34dc0c9,sangat sangat membantu untuk berhemat tetep stabil terus untuk aplikasi flip saran juga untuk jam kerjanya tambah lagi dong jam hehe,positif,1
210,fbff76bc-af2e-4482-ae00-6ea31d800c01,setelah aplikasi di upgrade aplikasi sering keluar sendiri dan lemot mohon utk diperbaiki kembali demi kenyamanan pengguna aplikasi flip,negatif,0
211,b00132a8-d59d-49ba-9de4-633ee788981f,awal pake lancar lama lama jadi lama prosesnya ga bs buat cepetan mending trf langsung kalo mo cepetan,negatif,0
212,5f5977d4-aa0d-448e-8760-4880536b49b5,halo kak sebenarnya saya suka dengan flip karna tranfer kemanapun tanpa biaya tapi kenapa saldo saya yang diflip tidak bisa ditarik dengan alasan saldo dinonaktifkan mohon bantuannya,positif,1
213,0ca69a3a-2bf6-4002-868c-b3260f23debc,pertama kali pakai aplikasi flip sempat gagal verifikasi data tapi setelah dipandu untuk verifikasi akhirnya berhasil sudah x coba transfer ke lain bank dan berhasil sangat membantu sekali dengan adanya bebas admin ini dan kode unik saat kita transfer akan kembali menjadi koin flip terima kasih flip semoga makin bagus kedepannya,positif,1
214,12ba27be-404e-41d1-a3be-ba8a5b4cfbe7,awalnya nyaman terbiasa transfer pakai flip tapi makin kesini makin ribet untuk konfirmasi transaksinya lebih baik dikembalikan seperti dulu saja,negatif,0
215,200af4af-584f-4997-bb70-c9abf76ccdd5,sdh pake flip lama koin nya jg sdh banyak eh entah kenapa malah harus verifikasi ulang ilang semua dah koinnya,negatif,0
216,97713286-a991-4337-8912-ddc7ced1aa65,saran saya tambahin opsi transfer flip via e wallet di minimarket karena ga semua orang punya rekening seperti yang tertera di aplikasi terus koin flip atau saldo flip bagusnya bisa dipake buat transaksi keuangan bukan cuma buat pulsa dan data,positif,1
217,320adaa8-800c-4532-9dc1-d3271d9d5cf5,saya liat di video sebelum di update mengubah koin flip menjadi saldo flip itu sangat mudah tetapi sekarang hanya ada keterangan koin flip saja saya tidak bisa transfer dengan menggunakan saldo setiap saya top up bukan langsung menjadi saldo malah menjadi koin flip tarik koinnya juga sangat rumit saya agak kecewa mohon dipermudah saja sistemnya terima kasih,negatif,0
218,fb012493-21aa-454a-a806-ac558e0367b6,lumayan membantu untuk transfer atau transaksi lainnya kedepan nya semoga tambah bagus  tolong diperbaiki sudah sy transfer ke bni tapi tidak diteruskan ke mp,positif,1
219,2c4b93a1-ac17-472a-92a4-6defa32fcf2a,saya kirim saldo shopee katanya gratis tapi taunya tetep dipotong dari aplikasi shopeenya misal sy kirim yang masuk dipotong tau gitu saya kirim dari bank bsi cuma kena potong perak tolong transparansinya ya tim flip coba aja kalian check utk isi saldo shopee tetep ada potongannya saya gak tau ya untuk aplikasi lain,negatif,0
220,89cb3f66-bdfb-4b16-88ba-822b2fb9d861,kuota banyak wifi juga kenceng browsing youtube streaming film lancar buka flip masa gak ada akses internet izin semua udah diberikan aneh exclamationmark,negatif,0
221,175c0396-0cca-41c6-979c-3e5b316f0fb0,kacau udah transfer ke rekening bni flip setelah menit loading ngga bisa do teruskan ke rekening yang di tuju setelah itu aplikasi flipnya ngga bisa di buka dengan alasan no internet padahal sinyal full dan buka youtube lancar,negatif,0
222,931f2275-e606-46c7-ab6f-626b21545805,saya kecewa exclamationmark aplikasi tidak dapat diakses dengan alasan tidak ada koneksi internet padahal tidak ada masalah apapun pada internet saya bahkan sebelumnya saya sempat transfer dari bsi ke mandiri melalui flip dan transaksi tersebut belum selesai namun saldo saya sudah terpotong tolong tanggapi keluhan saya,negatif,0
223,93797317-441d-468b-9856-741090e605b1,mohon tingkatkan kualitas pengiriman uang sangat lambat udah jam uang belum juga masuk log in ke aplikasi juga eror terus harap diperbaiki dan ditingkatkan kualitas aplikasi nya,negatif,0
224,03900e8c-4c01-4f75-b648-ee0b7f9a96ad,saya memang belum pernah menggunakan flip utk menerima dan atau mentrasfer tp sepertinya dr petunjuk dan keteranagan dan penyajiannya serta sistimnya mudah untuk dimengerti semua kalangan thank you flip hormat,positif,1
225,586a7fcb-7b4a-4099-a723-e88061324e0b,saya puas dengan flip karena sangat membantu akan tetapi mohon ditingkatkan kembali untuk kecepatan dalam transaksi pembelian pulsa dapat memakan waktu rata rata menit hingga transaksi berhasil,positif,1
226,3c629be5-4339-4bf9-819f-c0668636c6e7,lumayan bagus dan sudah cukup bagus aplikasi nya sangat membantu sekali sayangnya tidak bisa beli pulsa yg bayarnya pake e wallet dan terkadang agak sedikit lemot atau ngefreze aplikasi sehingga ada kemacetan dalam aplikasi,positif,1
227,267ab0f1-a3d9-4e11-8839-7f1c154c52e8,sejauh ini flip masih ngebantu cuma tolong ditambahin dong opsi bank nya untuk tf soalnya bank yg aku pake masih belum jam jadi kalo diatas jam mau ngirim duit agak susah terus beberapa juga belum ada untuk opsi tf semoga segera ditingkatkan ya,positif,1
228,0039abda-8183-44f7-a898-4a319af37f90,kenapa sekarang prosesnya jadi lama dan sering trouble questionmark tolong di perbaiki lg percuma selalu di update aplikasi nya tp malah menurunkan kualitas aplikasi,negatif,0
229,c6135577-ecd3-4dee-ab67-44857aceba63,ini bagaimana sudah hari transaksi masih belum ada sedangkan transferan sudah masuk ke rekening flip cs semua sama jawabannya solusi bagaimana i questionmark transaksi dr sea bank sudah masuk ke bca flip atas nama yuliendratih prasasi untuk di teruskan ke rekening adi achmad kurniawan,negatif,0
230,4c3abd09-2ded-4702-85b3-fa3c9dc36e2a,untuk aplikasi terbaru tidak ada konfirmasi saya sudah transfer jadi kalo gak otomatis agak ribet buat konfirmasi,negatif,0
231,7a848c64-f5d6-4e48-a08d-ea8af168160a,flip tolong dong dipercepat proses pembelian pulsa transfer itu kalo lagi buru buru lagi butuh itu bisa bikin ribet malesin pakenya jadinya padahal saya udah lama bgt pake flip ko sekarang lebih lambat tolong ditingkatkan exclamationmark,negatif,0
232,949797e6-d467-4930-bece-429cf94fd103,proses lama sekali udah nunggu masih dalam pengecekan terus minta tolong di percepat proses transaksinya kalau butuh segera transfernya gimana itu,negatif,0
233,7e744c8b-349c-4981-8775-7206d92bc0d6,nyesal pake flip  saya tau flip sudah dari dulu saya ga mau pake karena saya bilang ah ngapain paling nanti juga ribet top up dan saya baru coba pake flip sebulan ini dan saya menyesaaaalllll saya nyesal kenapa ga dari dulu ternyata aplikasinya oke banget transfer tanpa biaya adm sistemnya oke bangeeettt terimakasih flip  berkah dunia akhirat buat yg bikin aplikasi  ,positif,1
234,21482436-646f-4736-8177-41300c5897ce,awal awal sih gk kena biaya admin tp sekrang tiap mau tf pasti kena biaya adm trs kata nya gratis payahh,negatif,0
235,20f82d4c-7da8-4063-a640-61f8be8b9bbd,saya memang tidak terlalu sering transaksi namun kenapa beberapa pekan gak dipake selalu minta login ulang menggunakan password yang tersimpan di google salah dan saya harus reset password,negatif,0
236,3033758c-b467-454d-b7a1-6f2458d85edc,melakukan transaksi apapun lebih mudah tanpa adanya potongan dan harga pulsa maupun paketan lebih murah banget puas banget apalagi kalau transfer beda bank gak ada potongan sama sekali,positif,1
237,1922647d-30e2-4531-b476-2d44089428b6,setelah upgrade versi baru dan ganti nomor hp karena nomor lama udah terblokir malah tidak bisa transaksi apapun padahal di aplikasi masih ada saldo coba minta bantuan di cs tanggapan lama banget balasnya dan belum juga bisa transaksi semakin kesini kenapa malah makin ribet banget tidak langsung ditanggapi dengan cepat akhirnya setelah hampir bulan sudah bisa karena lewat email walaupun lama saran aja chat aplikasi jangan pakai bot otomatis bikin bingung,negatif,0
238,d3838e25-0f81-449d-adf1-b039564888c8,selalu nyaman bertransaksi dg flip proses transaksi cepat jika ada masalah layanan bantuan jg sat set dan sangat membantu ijin saran kalo bisa bank kaltimtara bisa dimasukkan dlm daftar rekening pengirim jg krn saat ini hanya sbg rekening penerima,positif,1
239,5a994ee6-2388-452a-ac01-72c89a1c3bb5,saya sbagai pengguna flip dari dulu rada kecewa sih prosesnya tambah lama dan tidak se simpel dulu perbaiki dong,negatif,0
240,50845fac-aabf-4b2a-aa65-f381c6c74b36,dlu langsung masuk skrg yg gratis butuh waktu menint kenapa malah makin tidak sesuai tujuan awal ne flip,negatif,0
241,0f0fc0b4-83e9-4466-adcf-7db3b9ffebcd,saya pengguna lm aplikasi flip utk org yg berniaga dan sering melakukan pembayaran via transfer bank sbnrnya aplikasi ini sangat membantu bgt krn bikin pengeluaran jd lbh hemat tp syg klo lg ada trouble admin chatnya blsnya lm ujung nya hrs telp via call center n ngabisin pulsa pula gk jd hemat dh tolong perbaiki layanan pengaduannya biar lbh fast response y sementara bintang dulu,negatif,0
242,3ef04f08-d593-453e-b527-949450a98ab5,saya tidak pernah ganti password tapi mengapa saat saya masuk ke aplikasi password yg saya buat salah terus sampai salah kali ujungnya akun terblokir tidak bisa di pakai lagi setelah saya ganti password tetap juga tidak bisa dan transaksi selalu gagal sudah chat sama cs flip tidak ada perubahan mohon bantuan nya,negatif,0
243,5822d794-07d5-476e-a58b-53b880a39ec7,saya kasih rating dua dlu proses transfer si tdk masalah tapi minta tolong donk proses isi pulsanya di perbaiki masak sering eror saat mau isi ulang pulsa,negatif,0
244,e8dc9268-c45a-4102-8a8f-4f9168e8b5ae,sy kaget ternyata berhasil transfer ke flip namun tanpa kode unik jelas tdk mungkin nyampai ke tujuan padahal ini sangat mendesak sy putuskan transfer lagi lengkap dg kode unik alhamdulillah berhasil tujuan pun sdh memastikan menerima berarti transfer ke tujuan sdh terselesaikan dg menghemat kode unik pun nya jadi saldo flip tetapi sy terlanjur dua kali transfer pertama tanpa kode unik kedua lengkap dg kode unik alhamdulillah transfer pertama bisa refund,positif,1
245,f14d91d3-a024-47fb-89cb-d3ab0df8a2a8,wkwkwk setelah ribuan kali transaksi di sini skrg aplikasi konsisten error tifak bisa menampilkan history transaksi dan uang saya hilang di sini refund pakai dompet digital juga susah banget ditanya sambil emosi seakan maling keren kalian nyolongnya,negatif,0
246,b6853039-4d62-489a-bfdd-72d906df8632,sejauh ini kalo transfer aman cuma saya mau beli pulsa pakai saldo flip kenapa gak bisa dan muncul nya nomer tidak sama yang terdaftar di flip dan e money padahal sebelumnya gak gitu tolong gimana cara mengatasinya,negatif,0
247,42cc32aa-0b05-44b1-af9b-a22a16a6a5d8,sangat membantu sekali dlam mendapatkan income tapi sayangnya untuk ketersediaan pulsa kadang berubah ubah seperti tlkomsel kadang tidak ada yg harga rb mohon diperbaiki lagi trimaksh,negatif,0
248,516251e6-f6cb-4e0d-aea2-b3dcf9f7c615,sejauh ini merasa terbantu dengan adanya flip semakin kesini semakin mudah barusan minta tolong cs untuk login karena ada kendala sy pikir akan di proses besok pagi jam kerja ternyata langsung dikerjain dini hari ini kereen banget sih gercep fast respon terimakasih kpd seluruh cs yang sudah membantu sukses selalu untuk flip     ,positif,1
249,02e85ca0-2e60-4f58-b78e-f0d11d44f208,saya memberikan bintang karena sejauh ini saya menggunakan flip dengan sangat aman namun saya ada kendala mohon untuk memberikan saya informasi terkait penarikan koin flip ke shopeepay gimana ya questionmark soalnya saya isi pulsa menggunakan flip tetapi gagal jadi uangnya dimasukkan ke koin flip saya saya mau koin flip nya di kembalikan lagi ke shopeepay saya mohon untuk memberikan informasi yang saya butuhkan terimakasih,positif,1
250,10eb290e-3690-4a26-863e-103cbc1c6d0a,saya sarankan deh pokoknya aplikasi ini sangat mudah digunakan dan aplikasinya amanah banget saya salah transfer tanpa top up bisa refund    halo kak tolong variasi jumlah pulsanya ditambah pulsa rb sama aja gak ada,positif,1
251,6fc3634f-4f60-4c89-90ea-05b0ac1bd6f3,terimakasih hadiah casback nya mantap flip tapi tolong untuk jaringan kalau pakai wifi tidak bisa masuk aplikasi tapi kalau pakai paket data bisa masuk masalah nya jaringan ditempat saya susah harus pakai wifi,negatif,0
252,750c276a-0411-46dd-82fc-63f650004cfd,sudah diinstal tapi tetep ga bisa unggah bukti transfer tolong dong diperbaiki lagi pelayanannya,negatif,0
253,3dd6b671-3c0d-49ae-81e8-74158342ee07,sy suka sekali bertransaksi lewat flip luar biasa cara bertransaksiny cepat dn bertransaksi apapun kena biaya sangat murah sekali sukses sll utk flip semoga kedepannya tambah maju dn keren,positif,1
254,0ab14138-2c55-499f-a368-247217efdbdf,awalnya bagus lama kelamaan malah jadi nyusahin nominal yang diminta kirim sudah dilakukan akan tetapi proses gagal karena nominal belakangnya jadi berubah alias nambah kalau kita cancel dan refound pun lama prosesnya,negatif,0
255,466fe639-bf11-494a-b6ac-c023c9fd3892,saya pengguna baru baru sy top up rb dan baru di pakai sekali tapi tiba pas mau sy buka ada keterangan koneksi internet sy buruk pdahal wifi on dan coba pake kuota biasa hasilnya sama saja sy coba hapus apl nya tpi tdk ada perubahan kalo sampai ga bisa di buka lagi nyesek bgt deh harus di apain nih si flip bisa di laporin penipuan nih semoga komen ini berguna bagi yang mau download aplikasi ini jngn sampe kejadian kya saya ini,negatif,0
256,c6874b64-3abe-417e-b104-e541c32a67a0,sejak pembaruan sistem flip jadi lemot sebelumnya kalau transfer bisa cepat sekarang lama banget ,negatif,0
257,f633a425-2c5c-4485-a7c6-f2af316a7644,untuk aplikasinya sih ok bagus jdi lebih hemat biaya transfer buat transfer antar bank cuman kagak bisa print struk diprinter bluetooth thermal saran buat flip dan pngembangnya klo bisa hasil transaksinya bisa diprint pke printer bluetooth thermal terima kasih,positif,1
258,23ff60a0-ddf8-459f-a88d-590fa4f318fe,mau top up ewallet kl gratis harus menunggu dlu smpai menit tpi kl mau langsung kena biaya admin katanya gratis   ,negatif,0
259,e8909d4a-e0c4-46e0-ae49-3137fb414f42,sudah update beberapa kali berharap bca syariah ditambahkan sebagai metode pembayaran klo sudah ditambahkan bintang nya,positif,1
260,3cddf020-2b76-43dd-a07d-c2bd2c461634,tambahin bank bjb dong untuk metode pengirimannya soalnya saya pake bjb jadi gak bisa pake flip  plus tambahin fitur transfer antar e wallet dong contohnya dari link aja ke gopay dsb,positif,1
261,a618182f-a4b8-449d-89e7-c094595b16f2,sulit sekali untuk buat akun saya jadi verified foto saya di ktp dengan kondisi sekarang beda tolong sedikit dibuat mudah trims,negatif,0
262,00273337-8ccb-41a0-8a67-e4cee4158c57,makin diperbarui makin suka eror exclamationmark sebelum diperbarui setiap mau transfer ga pernah eror knp skrg jd eror mulu questionmark questionmark questionmark gausah sosoan minta perbarui kalo sistem eror mulu,negatif,0
263,90d035d7-0a9c-4c7c-a6cd-b0a2919206e9,promo untuk pengguna baru dan tanggal promo yg msh bisa digunakan ternyata ga dpt cashback wlpn sdh ada keterangan dpt cashback laporan ke customernya buang waktu suruh mantengin lama dan berulang suruh capture udah d capture in ehh masih minta lagi cm gara ribu jd naik darah bkn mslh nominalnya yah tp jgn menjanjikan konsumen auto pindah aplikasi,negatif,0
264,56f0e2e6-d392-4483-8bba-c4b124430024,sdh semakin baik bisa transfer ke semua bank namun blm bisa dr semua bank untuk isi e wallet sdh grtis di flip tp sekarang tdk gratis di e wallet nya jadi sama saja mending lgsg dr rekening asli  ,negatif,0
265,ed0aad4b-1228-4e6a-a6b1-82f4df9720ee,ya sangat sangat bagus bisa membantu terutama buat yang suka transfer ngga kena admin pokoknya jd enak,positif,1
266,2b7ad578-ab92-4003-a3f2-5047abc8af0f,loading lambat transfer lebih juta sulit konfirmasi lama payaaaah,negatif,0
267,c551c700-5f90-4f50-a479-f34481b1462d,ajak temen casbacknya gak masuk lapor ke cs apk dan cs ig gak di tanggepin  ,negatif,0
268,3bbab76e-8b3a-4067-8059-05e4a45e3434,sangat senang dapat menggunakan aplikasi satu ini flip benar sangat menghemat saya dalam melakukan transfer dan top up apapun tanpa biaya tambahan flip satu satunya andalan saya dan banyak sekali promonya  ,positif,1
269,fbb0dfa6-34ab-4fdc-96fc-37e6bf467a81,untuk pengisian e wallet shopee pay jatuhnya sama aja seperti pengisian via virtual account sama sama kena potongan rb dan dengan menggunakan aplikasi ini jadi tidak efisien saya tf rb ke shopee pay tapi yang masuk cuma rb,negatif,0
270,faa1907f-1428-4cca-828a-7b5d09ada39a,saya sudah menjadi pengguna aktif sejak tahun terakhir ini dan saya sangat puas krn bebas biaya trfer dan kalaupun melewati batas jumlah transfer pertransaksi biayanyapun jauh lebih murah makasih flip maju terus dan semakin berkembang lagi     ,positif,1
271,54be700f-c39a-4210-ad0d-c6ac1c904766,aplikasi yg amat sangat membantu untuk berhemat biaya transfer ada masalah pun cepat penanganannya cs nya fast respon barakallah terima kasih pertahankan y dan tingkatkan terus kualitasnya,positif,1
272,b228d242-0670-4211-bca6-988f0220b885,makin ke sini makin menurun pelayanan nya transaksi lama dari sampai di waktu samapai menit samapai sekarang udah gk d waktu kecewa saya tolong di perbaiki kembali,negatif,0
273,ea4af2b4-2a03-4291-b754-c6985c8a9fd9,aku udah lama pakai flip smua transaksi dijamin aman kalaupun ada masalah staf selalu membantu dari ruang chat udh berapa kali ada masalah semua dibantu staf sampai selesai terima kasih bnyak flip dan juga stafnya,positif,1
274,877bebb1-0f0d-465a-a14a-076c8478d91f,dengan adanya aplikasi ini kita tidak perlu khawatir untuk bertransaksi antar bank maupun dengan bang lainnya dan fitur fitur nya juga sangat mudah difahami diakses pokoknya the best lah semoga bisa kepake sampai jangka panjang,positif,1
275,e5bf7c26-d263-4d26-b3ad-cc8244327ede,warbiasaaahh flip  bener ga nyangka sangat membantu sekali bisnis sy semenjak sy tau ada aplikasi kreasi anak negeri sendiri yg mensupport jutaan warga dari sabang merauke dmn sy ampir setiap hari bertransaksi bisa hemat ratusan ribu hingga jutaan dlm sebulan sukses terus ya flip teruslah berinovasi update terus tetaplah amanah dlm memediasi dana customer demi sukses kita bersama sekali lagi makasih yg ga terhingga buat flip yg is the best the first the one only   ,positif,1
276,85f76546-a028-4b3f-972e-e532a5f0a027,lumyan,positif,1
277,1f00726f-7538-4db3-b9d3-4b21f8566f89,hati hati transaksi dengan aplikasi ini tidak ada refund padahal kendala ada di aplikasi nya jika proses pengecekan transaksi gagal minta re upload bukti gagal minta re upload lagi gagal lagi minta re upload lagi gagal lagi minta re upload lagi terus saja kaya gitu sudah lebih dari jam padahal di email pun gak respont,negatif,0
278,a7772316-192c-448c-88e9-d16832fbc270,bagus n keren banget aplikasi flip ini sangat mudah dan membantu serta terpercaya memudahkan gga pakai ribet murah hampir tidak berbiaya nah saya sudah ikutan member flip freedom dengan membayar rp sudah sukses transaksi ke flip namun pada transaksi terakhir saya masih dikenakan biaya rp kenapa yach questionmark questionmark questionmark,positif,1
279,cdffdf8a-4864-4a64-a3d0-2df94e8a3e21,sudah hampir hari verifikasi masih proses padahal mau transfer jadi ga bisa transfer smapai sekarang,negatif,0
280,312b3674-86be-4a46-9d42-4cd1c64e4d17,aneh knp saat verifikasi hasil dari fotonya menjadi gelap padahal saat mau ambil foto sudah bagus cahaya jg sudah terang tp begitu di pencet dan hasilnya keluar malah gelap aneh jadi aja gagal verifikasi sial,negatif,0
281,cec6be74-a863-4fc0-828d-ec7123786209,aplikasinya bagus banget banget banget saya sudah dua kali salah dalam menuliskan jumlah transaksi saya kira uangnya bakal ngilang gitu aja tapi syukur alhamdulillah uangnya kembali melalui refund seneng banget sama aplikasi satu ini semoga tetap bagus kinerjanya dan amanah yah  ,positif,1
282,f14feb23-7ad1-49ac-b131-437fd05594b5,untuk pihak flip tolong di perbaiki sistem transfer nya dong masa saya transfer via flip ke bca di proses nya lama bgt untuk biaya transfer nya sih udh ok tapi tolong untuk sistem proses transfer ke antar bank tolong di percepat lagi untuk proses nya,negatif,0
283,eb826257-7286-4661-b357-b58ed7dfdb0b,aplikasi ini sebetulnya sangat membantu tp tidak bisa di andalkan setiap ada keperluan penting selalu ada kendala akhirnya uangnya nyangkut di flip minta bantuan pun ribet urusannya dan juga termasuk ribet cara nya gak praktis,negatif,0
284,cda48b69-3e5d-404a-a32a-1d5d8bb1df27,sejak menggunakan filp saya sudah untung dan rugi plus alias tekor salah nominal transfer tidak bisa diteruskan ke penerima tapi tidak bisa juga di refund exclamationmark exclamationmark exclamationmark exclamationmark,negatif,0
285,27259d4a-7def-4b87-bf6c-645362a31283,makin kesini makin lama transfer nya dan sekarang harus bayar perak kalo udh x transaksi gratis padahal transfer ke ewalet dari bank cuman an mending transfer langsung aja dan lebih cepat juga,negatif,0
286,282032ec-45b4-4e74-a76b-70f0dd7e9f67,sekarang isi gopay kok lama ya apa krn gratis questionmark kalau yg bayar lebih cepet klo sampe flip bayar saya males pake flip krn flip yg gratis itu sudah menjawab kebutuhan konsumen kalau dibuat bayar berarti jadi jelek pelayanannya,negatif,0
287,d3777984-fd13-4d8c-897a-7abe8e589ddd,untuk saat ini sangat terbantu dari sisi biaya transfer pakai flip semoga kedepan ada tambahan fitur scan qris untuk transfer langsung ke rekening tujuan dengan koin flip,positif,1
