reviewId,content,score,label
669560a3-4f4c-4376-8179-29812cd4eae3,"Sejauh ini saya pakai flip sudah nyaman, mudah digunakan. Tapi buat masukan, untuk metode pengiriman/transfernya adain donk pembayaran dari E-Wallet",5,positif
bc7f179c-57cd-432e-8770-09a513faec25,"Kenapa coba setiap pake vpn pasti muncul pop up ""maaf anda tidak terhubung ke internet"". Padahal lancar2 aja internet saya... Pokoknya setiap pake vpn gabisa dipake buat tf meskipun vpn Indonesia. Aneh, tolong diperbaiki aplikasi nya",1,negatif
e59f8503-f6a2-4f09-8142-487d01527647,"Makin kesini, Flip mulai Tidak Solutif dan Keluar dari falsafat keberadaan flip utk Bisa TF dgn Tanpa Biaya Yg Selalu Menjargonkan Di Layar Depan Anda..""Anda Telah Hemat..."" Khususnya E Wallet Shopepay sebaiknya langsung tanpa lewat Flip karena lewat Flip Nominal yg di TF akan berkurang Rp.1000 ketika masuk di dompet Shopepaynya dan baru sadar setlh sekian kli isi e Wallet shopepay lewat Flip.. Nominal kecil sh Rp. 1000 tapi yg jelas keluar dari tujuan awal & jargon nya..",2,negatif
c2f385c9-dcc9-4913-aab3-5a0e95ebf319,"Pernah transfer uang lama banget bisa sampai 10 jam tapi gak masuk-masuk, ternyata harus konfirmasi dulu lewat Email jika ada kendala baru bisa di tindaklanjuti. Tapi gak papa itu pengalaman, karena kedua kalinya ada kejadian serupa langsung di konfirmasi langsung di proses. Dan prosesnya lumayan cepet juga :)",5,positif
888d2675-2fc3-4072-a6fc-b10092f15fb4,"Padahal dulu enak pake aplikasi ini, semenjak di upgrade malah ga bisa dengan catatan koneksi tidak stabil, padahal aplikasi yg lain lancar"" aja...mana awalnya udah bisa truz udah di tf ehhh malah koneksi ga stabil jadi ini bisa kembali apa ga uangnya?",2,negatif
ae06ad5b-e167-44e5-ae57-38a7b34dc0c9,Sangat sangat membantu untuk berhemat .. Tetep stabil terus untuk aplikasi flip .. Saran juga untuk jam kerjanya tambah lagi dong 24 jam hehe,4,positif
fbff76bc-af2e-4482-ae00-6ea31d800c01,"Setelah aplikasi di upgrade, aplikasi sering keluar sendiri dan lemot. Mohon utk diperbaiki kembali demi kenyamanan pengguna aplikasi flip.",2,negatif
b00132a8-d59d-49ba-9de4-633ee788981f,"Awal pake lancar ,lama lama jadi lama prosesnya ,ga bs buat cepetan ,mending trf langsung kalo mo cepetan",3,negatif
5f5977d4-aa0d-448e-8760-4880536b49b5,Halo kak sebenarnya saya suka dengan flip karna tranfer kemanapun tanpa biaya.. Tapi kenapa saldo saya yang diflip tidak bisa ditarik dengan alasan saldo dinonaktifkan.. Mohon bantuannyaðŸ™,3,positif
0ca69a3a-2bf6-4002-868c-b3260f23debc,Pertama kali pakai aplikasi flip. Sempat gagal verifikasi data tapi setelah dipandu untuk verifikasi akhirnya berhasil. Sudah 2x coba transfer ke lain bank dan berhasil. Sangat membantu sekali dengan adanya bebas admin ini dan kode unik saat kita transfer akan kembali menjadi koin flip. Terima kasih flip semoga makin bagus kedepannya.,5,positif
12ba27be-404e-41d1-a3be-ba8a5b4cfbe7,"Awalnya nyaman & terbiasa transfer pakai flip, tapi makin kesini makin ribet untuk konfirmasi transaksinya.. Lebih baik dikembalikan seperti dulu saja",4,negatif
200af4af-584f-4997-bb70-c9abf76ccdd5,"Sdh pake flip lama...koin nya jg sdh banyak, eh entah kenapa malah harus verifikasi ulang...ilang semua dah koinnya.",3,negatif
97713286-a991-4337-8912-ddc7ced1aa65,Saran saya tambahin opsi transfer flip via e-wallet di minimarket. Karena ga semua orang punya rekening seperti yang tertera di aplikasi. Terus Koin flip atau saldo flip bagusnya bisa dipake buat transaksi keuangan bukan cuma buat pulsa dan data.,3,positif
320adaa8-800c-4532-9dc1-d3271d9d5cf5,Saya liat di video2 sebelum di update. Mengubah koin flip menjadi saldo flip itu sangat mudah. Tetapi sekarang hanya ada keterangan koin flip saja. Saya tidak bisa transfer dengan menggunakan saldo. Setiap saya top up bukan langsung menjadi saldo malah menjadi koin flip. Tarik koinnya juga sangat rumit. Saya agak kecewa. Mohon dipermudah saja sistemnya. Terima kasih,1,negatif
fb012493-21aa-454a-a806-ac558e0367b6,Lumayan membantu untuk transfer atau transaksi lainnya. Kedepan nya semoga tambah bagus ðŸ™tolong diperbaiki. Sudah sy transfer ke BNI tapi tidak diteruskan ke MP,3,positif
2c4b93a1-ac17-472a-92a4-6defa32fcf2a,"Saya kirim saldo shopee, katanya gratis. Tapi taunya tetep dipotong dari aplikasi shopeenya. Misal sy kirim 500.000 yang masuk 499.000 dipotong 1.000. Tau gitu saya kirim dari bank BSI cuma kena potong 500 perak. Tolong transparansinya ya tim FLIP. Coba aja kalian check utk isi saldo shopee, tetep ada potongannya. Saya gak tau ya untuk aplikasi lain.",2,negatif
89cb3f66-bdfb-4b16-88ba-822b2fb9d861,"Kuota banyak, wifi juga kenceng, browsing, youtube, streaming film lancar, Buka flip masa gak ada akses internet, Izin semua udah diberikan. Aneh!",3,negatif
175c0396-0cca-41c6-979c-3e5b316f0fb0,"Kacau,,udah transfer ke rekening bni flip 300.000 Setelah 10 menit loading ngga bisa do teruskan ke rekening yang di tuju. Setelah itu aplikasi flipnya ngga bisa di buka dengan alasan no internet. Padahal sinyal full dan buka youtube lancar",1,negatif
931f2275-e606-46c7-ab6f-626b21545805,"Saya kecewa! Aplikasi tidak dapat diakses dengan alasan tidak ada koneksi internet padahal tidak ada masalah apapun pada internet saya. Bahkan sebelumnya saya sempat transfer dari bsi ke mandiri melalui flip dan transaksi tersebut belum selesai, namun saldo saya sudah terpotong. Tolong tanggapi keluhan saya.",1,negatif
93797317-441d-468b-9856-741090e605b1,"Mohon tingkatkan kualitas,, pengiriman uang sangat lambat.. udah 1 jam uang belum juga masuk.. log in ke aplikasi juga eror terus. Harap diperbaiki dan ditingkatkan kualitas aplikasi nya",1,negatif
03900e8c-4c01-4f75-b648-ee0b7f9a96ad,"Saya memang belum pernah menggunakan flip utk menerima dan atau mentrasfer, tp sepertinya dr petunjuk dan keteranagan dan penyajiannya serta sistimnya mudah untuk dimengerti semua kalangan. Thank you flip. Hormat...",5,positif
586a7fcb-7b4a-4099-a723-e88061324e0b,"Saya puas dengan flip karena sangat membantu , akan tetapi mohon ditingkatkan kembali untuk kecepatan dalam transaksi . Pembelian pulsa dapat memakan waktu rata rata 15 menit hingga transaksi berhasil",4,positif
3c629be5-4339-4bf9-819f-c0668636c6e7,"Lumayan bagus dan sudah cukup bagus aplikasi nya, sangat membantu sekali, sayangnya tidak bisa beli pulsa yg bayarnya pake e-wallet, dan terkadang agak sedikit lemot atau ngefreze aplikasi sehingga ada kemacetan dalam aplikasi",4,positif
267ab0f1-a3d9-4e11-8839-7f1c154c52e8,"Sejauh ini flip masih ngebantu. Cuma tolong ditambahin dong opsi bank nya untuk tf. Soalnya bank yg aku pake masih belum 24 jam, jadi kalo diatas jam 8 mau ngirim2 duit agak susah. Terus beberapa juga belum ada untuk opsi tf. Semoga segera ditingkatkan ya",3,positif
0039abda-8183-44f7-a898-4a319af37f90,"Kenapa sekarang prosesnya jadi lama dan sering trouble? Tolong di perbaiki lg, percuma selalu di update aplikasi nya tp malah menurunkan kualitas aplikasi",3,negatif
c6135577-ecd3-4dee-ab67-44857aceba63,"Ini bagaimana sudah 3 hari transaksi masih belum ada,, sedangkan transferan sudah masuk ke rekening flip,, CS semua sama jawabannya,, solusi bagaimana i? Transaksi dr sea bank sudah masuk ke bca flip atas nama yuliendratih prasasi,, untuk di teruskan ke rekening adi achmad kurniawan...",1,negatif
4c3abd09-2ded-4702-85b3-fa3c9dc36e2a,"Untuk aplikasi terbaru tidak ada konfirmasi Saya sudah Transfer, jadi kalo gak otomatis agak ribet buat konfirmasi.",3,negatif
7a848c64-f5d6-4e48-a08d-ea8af168160a,"Flip tolong dong dipercepat proses pembelian pulsa, transfer, itu kalo lagi buru buru lagi butuh itu bisa bikin ribet malesin pakenya jadinya padahal saya udah lama bgt pake flip ko sekarang lebih lambat , tolong ditingkatkan!",2,negatif
949797e6-d467-4930-bece-429cf94fd103,proses lama sekali udah nunggu masih dalam pengecekan terus minta tolong di percepat proses transaksinya. kalau butuh segera transfernya gimana itu,3,negatif
7e744c8b-349c-4981-8775-7206d92bc0d6,Nyesal pake Flip....ðŸ˜± Saya tau Flip sudah dari dulu Saya ga mau pake Karena saya bilang ah ngapain Paling nanti juga ribet Top up Dan saya baru coba pake flip sebulan ini dan saya menyesaaaalllll Saya nyesal kenapa ga dari dulu Ternyata aplikasinya oke banget Transfer tanpa biaya ADM Sistemnya oke bangeeettt Terimakasih Flip...ðŸ¥° Berkah dunia akhirat buat yg bikin Aplikasi...ðŸ™ðŸ™,5,positif
21482436-646f-4736-8177-41300c5897ce,"Awal awal sih gk kena biaya admin,, tp sekrang tiap mau tf pasti kena biaya adm trs... Kata nya gratis payahh",3,negatif
20f82d4c-7da8-4063-a640-61f8be8b9bbd,Saya memang tidak terlalu sering transaksi. Namun kenapa beberapa pekan gak dipake selalu minta login ulang. Menggunakan password yang tersimpan di google salah dan saya harus reset password,3,negatif
3033758c-b467-454d-b7a1-6f2458d85edc,"Melakukan transaksi apapun lebih mudah tanpa adanya potongan, dan harga pulsa maupun paketan lebih murah banget. Puas banget apalagi kalau transfer beda bank gak ada potongan sama sekali",5,positif
1922647d-30e2-4531-b476-2d44089428b6,Setelah upgrade versi baru dan ganti nomor hp karena nomor lama udah terblokir malah tidak bisa transaksi apapun padahal di aplikasi masih ada saldo coba minta bantuan di cs tanggapan lama banget balasnya dan belum juga bisa transaksi semakin kesini kenapa malah makin ribet banget tidak langsung ditanggapi dengan cepat. ***akhirnya setelah hampir 2 bulan sudah bisa karena lewat email walaupun lama saran aja chat aplikasi jangan pakai bot otomatis bikin bingung,4,negatif
d3838e25-0f81-449d-adf1-b039564888c8,"selalu nyaman bertransaksi dg flip, proses transaksi cepat, jika ada masalah layanan bantuan jg sat set dan sangat membantu ijin saran, kalo bisa bank kaltimtara bisa dimasukkan dlm daftar rekening pengirim jg krn saat ini hanya sbg rekening penerima",5,positif
5a994ee6-2388-452a-ac01-72c89a1c3bb5,"Saya sbagai pengguna flip dari dulu rada kecewa sih ,prosesnya tambah lama dan tidak se simpel dulu,perbaiki dong",4,negatif
50845fac-aabf-4b2a-aa65-f381c6c74b36,"dlu langsung masuk, skrg yg gratis butuh waktu 25 menint ,, kenapa malah makin tidak sesuai tujuan awal ne flip ..",2,negatif
0f0fc0b4-83e9-4466-adcf-7db3b9ffebcd,Saya pengguna lm aplikasi flip..utk org yg berniaga dan sering melakukan pembayaran via transfer bank sbnrnya aplikasi ini sangat membantu bgt krn bikin pengeluaran jd lbh hemat..tp syg klo lg ada trouble admin chatnya blsnya lm..ujung2nya hrs telp via call center n ngabisin pulsa pula..gk jd hemat dh..tolong perbaiki layanan pengaduannya biar lbh fast response y..sementara bintang 4 dulu..,4,negatif
3ef04f08-d593-453e-b527-949450a98ab5,"saya tidak pernah ganti password.. tapi mengapa saat saya masuk ke aplikasi password yg saya buat salah terus.. sampai salah 4 kali,ujungnya akun terblokir tidak bisa di pakai lagi. setelah saya ganti password tetap juga tidak bisa. dan transaksi selalu gagal sudah chat sama CS flip tidak ada perubahan. mohon bantuan nya",1,negatif
5822d794-07d5-476e-a58b-53b880a39ec7,"Saya kasih rating dua dlu, proses transfer si tdk masalah tapi minta tolong donk proses isi pulsanya di perbaiki, masak sering eror saat mau isi ulang pulsaðŸ˜­",2,negatif
e8dc9268-c45a-4102-8a8f-4f9168e8b5ae,"Sy kaget: ternyata berhasil transfer ke Flip namun tanpa kode unik. Jelas tdk mungkin nyampai ke tujuan. Padahal ini sangat mendesak. Sy putuskan: transfer lagi lengkap dg kode unik. Alhamdulillah, berhasil. Tujuan pun sdh memastikan menerima. Berarti transfer ke tujuan sdh terselesaikan dg menghemat 6500 - 117 (kode unik). Pun 117 nya jadi saldo flip. Tetapi sy terlanjur dua kali transfer (pertama: tanpa kode unik; kedua: lengkap dg kode unik). Alhamdulillah: transfer pertama bisa ""refund"".",5,positif
f14d91d3-a024-47fb-89cb-d3ab0df8a2a8,Wkwkwk setelah ribuan kali transaksi di sini skrg aplikasi konsisten error tifak bisa menampilkan history transaksi dan uang saya hilang di sini. Refund pakai dompet digital juga susah banget. Ditanya sambil emosi seakan maling. Keren kalian nyolongnya.,1,negatif
b6853039-4d62-489a-bfdd-72d906df8632,"Sejauh ini kalo transfer aman, cuma saya mau beli pulsa pakai saldo flip kenapa gak bisa dan muncul nya nomer tidak sama yang terdaftar di flip dan e money. Padahal sebelumnya gak gitu. Tolong gimana cara mengatasinya",3,negatif
42cc32aa-0b05-44b1-af9b-a22a16a6a5d8,Sangat membantu sekali dlam mendapatkan income.tapi sayangnya untuk ketersediaan pulsa kadang berubah ubah.seperti tlkomsel kadang tidak ada yg harga 10rb.mohon diperbaiki lagi.trimaksh,3,negatif
516251e6-f6cb-4e0d-aea2-b3dcf9f7c615,"Sejauh ini merasa terbantu dengan adanya flip. Semakin kesini semakin mudah. Barusan minta tolong cs untuk login karena ada kendala. Sy pikir akan di proses besok pagi jam kerja, ternyata langsung dikerjain dini hari ini. Kereen banget sih. Gercep fast respon. Terimakasih kpd seluruh CS yang sudah membantu. Sukses selalu untuk flip ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘",5,positif
02e85ca0-2e60-4f58-b78e-f0d11d44f208,"Saya memberikan bintang 4 karena sejauh ini saya menggunakan flip dengan sangat aman. Namun saya ada kendala, Mohon untuk memberikan saya informasi terkait penarikan koin flip ke shopeepay gimana ya? soalnya saya isi pulsa menggunakan flip tetapi gagal, jadi uangnya dimasukkan ke koin flip saya. Saya mau koin flip nya di kembalikan lagi ke shopeepay saya. Mohon untuk memberikan informasi yang saya butuhkan, terimakasih.",4,positif
10eb290e-3690-4a26-863e-103cbc1c6d0a,"Saya sarankan deh pokoknya aplikasi ini, sangat mudah digunakan dan aplikasinya amanah banget, saya salah transfer tanpa top up, bisa refund.. ðŸ‘ðŸ‘ðŸ‘ Halo kak, tolong variasi jumlah pulsanya ditambah, pulsa 5rb sama 10 aja gak ada",5,positif
6fc3634f-4f60-4c89-90ea-05b0ac1bd6f3,"Terimakasih hadiah casback nya .. mantap flip Tapi tolong untuk jaringan kalau pakai wifi tidak bisa masuk aplikasi, tapi kalau pakai paket data bisa masuk,, masalah nya jaringan ditempat saya susah harus pakai wifi",5,negatif
750c276a-0411-46dd-82fc-63f650004cfd,"Sudah diinstal tapi tetep ga bisa unggah bukti transfer, tolong dong diperbaiki lagi pelayanannya",2,negatif
3dd6b671-3c0d-49ae-81e8-74158342ee07,Sy suka sekali bertransaksi lewat flip. Luar biasa cara bertransaksiny cepat dn bertransaksi apapun kena biaya sangat murah sekali. Sukses sll utk flip. Semoga kedepannya tambah maju dn keren,5,positif
0ab14138-2c55-499f-a368-247217efdbdf,"Awalnya bagus, lama kelamaan malah jadi nyusahin..... Nominal yang diminta kirim sudah dilakukan...akan tetapi proses gagal karena nominal belakangnya jadi berubah alias nambah. Kalau kita cancel dan refound pun, lama prosesnya",1,negatif
466fe639-bf11-494a-b6ac-c023c9fd3892,"Saya pengguna baru, baru sy top up 500 rb dan baru di pakai sekali, tapi tiba2 pas mau sy buka ada keterangan koneksi internet sy buruk pdahal wifi on dan coba pake kuota biasa hasilnya sama saja, sy coba hapus apl nya tpi tdk ada perubahan, kalo sampai ga bisa di buka lagi nyesek bgt deh... Harus di apain nih Si Flip, bisa di laporin penipuan nih, semoga komen ini berguna bagi yang mau download aplikasi ini jngn sampe kejadian kya saya ini",1,negatif
c6874b64-3abe-417e-b104-e541c32a67a0,"Sejak pembaruan sistem Flip jadi lemot, sebelumnya kalau transfer bisa cepat, sekarang lama banget...ðŸ¤¦",1,negatif
f633a425-2c5c-4485-a7c6-f2af316a7644,"Untuk Aplikasinya sih ok bagus, jdi lebih hemat biaya transfer buat transfer antar bank. Cuman kagak bisa print struk diprinter bluetooth thermal.. Saran buat flip dan pngembangnya klo bisa hasil transaksinya bisa diprint pke printer bluetooth thermal. Terima kasih.",3,positif
f633a425-2c5c-4485-a7c6-f2af316a7644,"Untuk Aplikasinya sih ok bagus, jdi lebih hemat biaya transfer buat transfer antar bank. Cuman kagak bisa print struk diprinter bluetooth thermal.. Saran buat flip dan pngembangnya klo bisa hasil transaksinya bisa diprint pke printer bluetooth thermal. Terima kasih.",3,positif
23ff60a0-ddf8-459f-a88d-590fa4f318fe,"Mau top up ewallet kl gratis harus menunggu dlu smpai 25 menit, tpi kl mau langsung kena biaya admin, katanya gratis ðŸ˜…ðŸ˜…ðŸ˜…",3,negatif
23ff60a0-ddf8-459f-a88d-590fa4f318fe,"Mau top up ewallet kl gratis harus menunggu dlu smpai 25 menit, tpi kl mau langsung kena biaya admin, katanya gratis ðŸ˜…ðŸ˜…ðŸ˜…",3,negatif
e8909d4a-e0c4-46e0-ae49-3137fb414f42,"Sudah update beberapa kali berharap BCA syariah ditambahkan sebagai metode pembayaran,klo sudah ditambahkan bintang nya 5",3,positif
3cddf020-2b76-43dd-a07d-c2bd2c461634,"tambahin bank BJB dong untuk metode pengirimannya.., soalnya saya pake bjb jadi gak bisa pake flip...ðŸ˜”. plus tambahin fitur transfer antar e-wallet dong... contohnya dari link aja ke gopay dsb",4,positif
a618182f-a4b8-449d-89e7-c094595b16f2,"Sulit sekali untuk buat akun saya jadi verified, foto saya di KTP dengan kondisi sekarang beda. Tolong sedikit dibuat mudah. Trims",4,negatif
00273337-8ccb-41a0-8a67-e4cee4158c57,"makin diperbarui makin suka eror! sebelum diperbarui setiap mau transfer ga pernah eror, knp skrg jd eror mulu??? gausah sosoan minta perbarui kalo sistem eror mulu.",2,negatif
90d035d7-0a9c-4c7c-a6cd-b0a2919206e9,Promo untuk pengguna baru dan tanggal promo yg msh bisa digunakan ternyata ga dpt cashback wlpn sdh ada keterangan dpt cashback. Laporan ke customernya buang waktu suruh mantengin lama2 dan berulang2 suruh capture. Udah d capture in ehh masih minta lagi. Cm gara2 10ribu jd naik darah. Bkn mslh nominalnya yah tp jgn menjanjikan konsumen. Auto pindah aplikasi.,1,negatif
56f0e2e6-d392-4483-8bba-c4b124430024,"Sdh semakin baik.. Bisa transfer ke semua bank. Namun blm bisa dr semua bank.. Untuk isi e-wallet sdh grtis di flip, tp sekarang tdk gratis di e-wallet nya.. Jadi sama saja, mending lgsg dr rekening asliðŸ˜€ðŸ˜€ðŸ˜€",4,negatif
ed0aad4b-1228-4e6a-a6b1-82f4df9720ee,"Ya sangat sangat bagus bisa Membantu terutama buat yang suka transfer ,ngga kena admin pokoknya jd enak",2,positif
2b7ad578-ab92-4003-a3f2-5047abc8af0f,Loading lambat . Transfer lebih 2 juta sulit. Konfirmasi lama. Payaaaah,3,negatif
c551c700-5f90-4f50-a479-f34481b1462d,Ajak temen casbacknya gak masuk lapor ke cs apk dan cs ig gak di tanggepin ðŸ™ˆ,3,negatif
3bbab76e-8b3a-4067-8059-05e4a45e3434,"Sangat senang dapat menggunakan aplikasi satu ini, flip benar sangat menghemat saya dalam melakukan transfer dan top up apapun tanpa biaya tambahan. Flip satu satunya andalan saya, dan banyak sekali promonya ðŸ¤‘ðŸ¤ ",5,positif
fbb0dfa6-34ab-4fdc-96fc-37e6bf467a81,"Untuk pengisian e wallet shopee pay jatuhnya sama aja seperti pengisian via virtual account, sama-sama kena potongan 1rb.. dan dengan menggunakan aplikasi ini jadi tidak efisien. Saya tf 29rb ke shopee pay tapi yang masuk cuma 28rb.",1,negatif
faa1907f-1428-4cca-828a-7b5d09ada39a,"Saya sudah menjadi pengguna aktif sejak 2 tahun terakhir ini. Dan saya sangat puas krn bebas biaya trfer dan kalaupun melewati batas jumlah transfer pertransaksi biayanyapun jauh lebih murah. Makasih flip, Maju terus dan semakin berkembang lagi. ðŸ‘ðŸ‘ðŸ‘ðŸ™ðŸ™",5,positif
54be700f-c39a-4210-ad0d-c6ac1c904766,"Aplikasi yg amat sangat membantu untuk berhemat biaya transfer... Ada masalah pun cepat penanganannya, CS nya fast respon.. Barakallah...terima kasih Pertahankan y dan tingkatkan terus kualitasnya...",5,positif
b228d242-0670-4211-bca6-988f0220b885,"Makin ke sini makin menurun pelayanan nya transaksi lama dari sampai di waktu samapai 10 menit samapai sekarang udah gk d waktu,,,kecewa saya tolong di perbaiki kembali",3,negatif
b228d242-0670-4211-bca6-988f0220b885,"Makin ke sini makin menurun pelayanan nya transaksi lama dari sampai di waktu samapai 10 menit samapai sekarang udah gk d waktu,,,kecewa saya tolong di perbaiki kembali",3,negatif
ea4af2b4-2a03-4291-b754-c6985c8a9fd9,"Aku Udah lama pakai flip, smua transaksi dijamin aman, kalaupun ada masalah staf selalu membantu dari ruang chat Udh berapa kali ada masalah semua dibantu staf sampai selesai. Terima kasih bnyak flip dan juga stafnya",5,positif
877bebb1-0f0d-465a-a14a-076c8478d91f,"Dengan adanya aplikasi ini, kita tidak perlu khawatir untuk bertransaksi antar bank maupun dengan bang lainnya, dan fitur-fitur nya juga sangat mudah difahami, diakses. Pokoknya the best lah, semoga bisa kepake sampai jangka panjangðŸ˜",5,positif
e5bf7c26-d263-4d26-b3ad-cc8244327ede,"warbiasaaahh.... flip....ðŸ‘ bener2 ga nyangka & sangat membantu sekali bisnis sy, semenjak sy tau ada aplikasi kreasi anak negeri sendiri yg mensupport jutaan warga dari sabang- merauke dmn sy ampir setiap hari bertransaksi bisa hemat ratusan ribu hingga jutaan dlm sebulan, sukses terus ya flip, teruslah berinovasi, update terus & tetaplah amanah dlm memediasi dana customer demi sukses kita bersama, sekali lagi.. makasih yg ga terhingga buat flip yg is the best, the first & the one only...ðŸ‘ðŸ‘ðŸ‘",5,positif
85f76546-a028-4b3f-972e-e532a5f0a027,lumyan,3,positif
1f00726f-7538-4db3-b9d3-4b21f8566f89,"Hati- hati transaksi dengan aplikasi ini, tidak ada refund, padahal kendala ada di aplikasi nya, jika proses pengecekan transaksi gagal, minta re upload bukti, gagal minta re upload lagi, gagal lagi, minta re upload lagi, gagal lagi, minta re upload lagi, terus saja kaya gitu, sudah lebih dari 12 jam padahal, di email pun gak respont",2,negatif
a7772316-192c-448c-88e9-d16832fbc270,"Bagus n keren banget aplikasi Flip ini sangat mudah dan membantu serta terpercaya memudahkan gga pakai ribet murah hampir tidak berbiaya. Nah saya sudah ikutan member Flip Freedom dengan membayar Rp 20.000, sudah sukses transaksi ke flip namun pada transaksi terakhir saya masih dikenakan biaya Rp 2.500, kenapa Yach???",5,positif
cdffdf8a-4864-4a64-a3d0-2df94e8a3e21,Sudah hampir 4 hari verifikasi masih proses padahal mau transfer jadi ga bisa transfer smapai sekarang,2,negatif
312b3674-86be-4a46-9d42-4cd1c64e4d17,Aneh knp saat verifikasi hasil dari fotonya menjadi gelap padahal saat mau ambil foto sudah bagus cahaya jg sudah terang tp begitu di pencet dan hasilnya keluar malah gelap aneh jadi aja gagal verifikasi sial,1,negatif
cec6be74-a863-4fc0-828d-ec7123786209,"Aplikasinya bagus banget banget banget. Saya sudah dua kali salah dalam menuliskan jumlah transaksi, saya kira uangnya bakal ngilang gitu aja. Tapi, syukur alhamdulillah uangnya kembali melalui refund. Seneng banget sama aplikasi satu ini. Semoga tetap bagus kinerjanya dan amanah yahðŸ™ðŸ˜Š",5,positif
f14feb23-7ad1-49ac-b131-437fd05594b5,Untuk pihak Flip Tolong Di Perbaiki sistem Transfer nya dong. Masa saya Transfer via Flip ke BCA di Proses nya lama bgt. Untuk biaya transfer nya sih udh Ok tapi Tolong Untuk sistem proses transfer ke antar bank. Tolong di Percepat lagi untuk proses nya,3,negatif
eb826257-7286-4661-b357-b58ed7dfdb0b,"Aplikasi ini sebetulnya sangat membantu. Tp tidak bisa di andalkan. Setiap ada keperluan penting selalu ada kendala, akhirnya uangnya nyangkut di flip. Minta bantuan pun ribet urusannya. Dan juga termasuk ribet cara2nya. Gak praktis.",1,negatif
cda48b69-3e5d-404a-a32a-1d5d8bb1df27,"Sejak menggunakan filp saya sudah untung 88.000 dan rugi 100.107 plus 6.990 Alias tekor..... Salah nominal ,transfer tidak bisa diteruskan ke penerima tapi tidak bisa juga di refund!!!!",1,negatif
27259d4a-7def-4b87-bf6c-645362a31283,Makin kesini makin lama transfer nya dan sekarang harus bayar 900 perak kalo udh 10x transaksi gratis padahal transfer ke ewalet dari bank cuman 1500an mending transfer langsung aja dan lebih cepat juga,3,negatif
282032ec-45b4-4e74-a76b-70f0dd7e9f67,"Sekarang isi gopay kok lama ya... Apa krn gratis ? Kalau yg bayar lebih cepet, klo sampe flip bayar saya males pake flip, krn Flip yg gratis itu sudah menjawab kebutuhan Konsumen, kalau dibuat bayar berarti jadi jelek pelayanannya",3,negatif
282032ec-45b4-4e74-a76b-70f0dd7e9f67,"Sekarang isi gopay kok lama ya... Apa krn gratis ? Kalau yg bayar lebih cepet, klo sampe flip bayar saya males pake flip, krn Flip yg gratis itu sudah menjawab kebutuhan Konsumen, kalau dibuat bayar berarti jadi jelek pelayanannya",3,negatif
d3777984-fd13-4d8c-897a-7abe8e589ddd,Untuk saat ini sangat terbantu dari sisi biaya transfer pakai flip. Semoga kedepan ada tambahan fitur scan QRIS untuk transfer langsung ke rekening tujuan dengan koin flip.,5,positif
e6f2c355-9cb8-457a-b319-6c8e89c18f96,"Untuk aplikasi sudah bagus, lancar hanya tunggu beberapa menit transfer sudah masuk.. Tapi akan lebih bagus, jika struk bisa di print",5,positif
d43ffb66-f9a4-48dd-b29c-809f2a39a227,Tranfernya lama bngeeet... Sampe 25 menit. Pdhal sudah masuk ke saldo tinggal tf aja kama bett,3,negatif
628e4bc4-2073-4008-8b45-2fdd66e34aa9,"Walaupun agak ribet di awal karna saya pengguna baru, tapi semenjak pake flip benerÂ² hemat banget, transfer lebih cepat, dapet koin pula, sangat puas pake flip, semoga semakin maju untuk aplikasi flip, thanks flip â¤",5,positif
4d53c994-35e5-4246-870a-ab2ced64a798,Saran saja klo bisa top up / isi saldo sebaiknya bisa dilakukan di mini market Alfamart / Indomart. Selebihnya sudah bagus hemat biaya dan sangat membantu untuk tranfer antar bank.Terima kasih.,5,positif
cc1d2289-c231-4e4c-b380-7da066b7792a,"Semenjak suruh update / verifikasi ulang jadi ga bisa, padahal saya pengguna lama, verifikasi identitas susah banget. Maaf bintang akan berubah jika verifikasi sukses ðŸ™",1,negatif
6044c3e0-0edd-41e7-a0e9-0958a98033b4,"Kirim lwt rek mamdiri ke bca sangat lama sekali, Hari ini tf mandiri ke bca lwt flip juga bosok lama nya bukan main ,sehari baru sampai kayaknya. Aplikasi BOSOK!",3,negatif
6044c3e0-0edd-41e7-a0e9-0958a98033b4,"Kirim lwt rek mamdiri ke bca sangat lama sekali, Hari ini tf mandiri ke bca lwt flip juga bosok lama nya bukan main ,sehari baru sampai kayaknya. Aplikasi BOSOK!",3,negatif
91825ed1-caa7-4e6b-9822-116034dd252f,"Suka banget sama aplikasi satu ini, beli paket data murah banget disiniâœ¨âœ¨ Bahkan lebih murah dari aplikasi yang sejenisnyaðŸ¥° Mungkin bakal langganan transaksi di aplikasi Flip, Love banget untuk FlipðŸ’¯",5,positif
73787062-5b6a-419a-b246-17caf8db52b9,Proses transaksi sering bermasalah. Pengiriman belakangan ini lama bgt kendala nya.,3,negatif
aa7aba62-098f-41b4-a7bd-4ca576426568,"Flip parah bgt, masa aku tf 2jam lebih gk masukÂ², trus aku batal8n eh uang refundnya gagal dan sampai saat ini belum ada kabar. Masa garaÂ² aku update ni apl malah sesi keluhanku di cs ilang dan mulai dari awal! Capek tau flip ðŸ˜­ TOLONG DONG FAST RESPOND AND GIMANA CARANYA NGATASIN MASALAHÂ² KEK GINI DENGAN CEPAT!!",1,negatif
